Id,LotArea,Street,LotConfig,Neighborhood,BldgType,HouseStyle,YearBuilt,YearRemodAdd,RoofStyle,Electrical,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,GarageType,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Y_renew
1131,7804,Pave,Inside,SWISU,1Fam,1.5Fin,1928,1950,Gable,SBrkr,1981,4,7,Detchd,12,2009,WD,Normal,135000,59
1132,10712,Pave,Inside,Mitchel,1Fam,1Story,1991,1992,Gable,SBrkr,974,3,5,NA,9,2007,Oth,Abnorml,93500,15
1133,9900,Pave,Inside,OldTown,1Fam,2Story,1880,1950,Gable,SBrkr,2210,5,8,Detchd,5,2007,WD,Normal,117500,57
1134,9828,Pave,Inside,SawyerW,1Fam,2Story,1995,1995,Gable,SBrkr,2020,3,8,Attchd,6,2009,WD,Normal,239500,14
1135,8773,Pave,Inside,Gilbert,1Fam,2Story,1997,1997,Gable,SBrkr,1600,3,7,Attchd,8,2007,WD,Normal,169000,10
1136,6180,Pave,Corner,BrkSide,1Fam,1Story,1926,1950,Gable,SBrkr,986,2,5,Detchd,5,2007,WD,Normal,102000,57
1137,9600,Pave,Inside,NAmes,1Fam,1.5Fin,1950,1950,Gable,FuseA,1252,3,6,Attchd,4,2008,WD,Abnorml,119000,58
1138,6342,Pave,Inside,Sawyer,1Fam,1.5Fin,1875,1996,Gable,SBrkr,1020,2,6,NA,5,2010,WD,Normal,94000,14
1139,9819,Pave,Inside,Mitchel,1Fam,1Story,1977,1977,Gable,SBrkr,1567,2,5,Attchd,5,2009,WD,Normal,196000,32
1140,8731,Pave,Inside,BrkSide,1Fam,1Story,1920,1950,Gable,SBrkr,1167,3,6,Detchd,5,2007,WD,Normal,144000,57
1141,7350,Pave,Corner,NAmes,1Fam,1Story,1951,1951,Gable,SBrkr,952,2,4,Detchd,6,2008,COD,Abnorml,139000,57
1142,10304,Pave,CulDSac,NWAmes,1Fam,2Story,1976,1976,Gable,SBrkr,1868,4,9,Attchd,10,2009,WD,Normal,197500,33
1143,9965,Pave,Inside,CollgCr,1Fam,2Story,2006,2007,Hip,SBrkr,2828,4,11,BuiltIn,4,2007,New,Partial,424870,0
1144,9000,Pave,Inside,Sawyer,1Fam,1Story,1959,1959,Gable,SBrkr,1006,3,5,NA,7,2008,WD,Normal,80000,49
1145,12180,Pave,Inside,Edwards,2fmCon,1.5Fin,1941,1950,Gable,FuseA,924,2,5,Detchd,7,2010,WD,Normal,80000,60
1146,6240,Pave,Inside,BrkSide,1Fam,1.5Fin,1928,1950,Gable,SBrkr,1576,3,8,Detchd,8,2006,WD,Family,149000,56
1147,11200,Pave,Inside,SawyerW,1Fam,1Story,1985,1985,Gable,SBrkr,1298,3,5,Attchd,5,2006,WD,Normal,180000,21
1148,12000,Pave,Inside,Crawfor,1Fam,2Story,1941,1950,Gable,SBrkr,1564,3,7,Attchd,7,2009,WD,Normal,174500,59
1149,5700,Pave,Inside,OldTown,1Fam,1.5Fin,1926,1950,Gable,SBrkr,1111,2,5,Detchd,8,2008,WD,Normal,116900,58
1150,9000,Pave,Inside,OldTown,1Fam,2Story,1920,1988,Hip,SBrkr,1482,3,7,Detchd,7,2009,WD,Normal,143000,21
1151,8280,Pave,Inside,NAmes,1Fam,1Story,1950,1950,Gable,FuseA,932,2,4,Attchd,11,2007,WD,Normal,124000,57
1152,17755,Pave,Inside,Edwards,1Fam,1Story,1959,1959,Gable,SBrkr,1466,3,6,Attchd,11,2006,WD,Normal,149900,47
1153,14115,Pave,Inside,Crawfor,1Fam,1Story,1956,2004,Gable,SBrkr,1811,2,6,Attchd,7,2006,WD,Abnorml,230000,2
1154,5890,Pave,Corner,IDOTRR,1Fam,1Story,1930,2007,Gable,SBrkr,816,2,5,Detchd,6,2008,WD,Normal,120500,1
1155,13700,Pave,Inside,NAmes,1Fam,2Story,1965,1988,Gable,SBrkr,1820,4,8,Attchd,5,2008,WD,Normal,201800,20
1156,10768,Pave,Corner,Veenker,1Fam,1Story,1976,2004,Gable,SBrkr,1437,3,6,Attchd,7,2007,WD,Normal,218000,3
1157,9350,Pave,Inside,NAmes,1Fam,SLvl,1965,1999,Gable,SBrkr,1265,3,6,Attchd,10,2008,WD,Normal,179900,9
1158,5001,Pave,Inside,NridgHt,Twnhs,1Story,2007,2008,Gable,SBrkr,1314,2,6,Attchd,7,2009,WD,Normal,230000,1
1159,11932,Pave,FR2,Somerst,1Fam,1Story,2007,2008,Gable,SBrkr,1580,3,7,Attchd,6,2008,ConLD,Partial,235128,0
1160,9120,Pave,Inside,NWAmes,1Fam,2Story,1974,1974,Hip,SBrkr,1876,4,8,Attchd,7,2008,WD,Normal,185000,34
1161,2280,Pave,Inside,NPkVill,Twnhs,2Story,1978,1978,Gable,SBrkr,1456,3,7,Attchd,7,2010,WD,Normal,146000,32
1162,14778,Pave,CulDSac,Crawfor,1Fam,1Story,1954,2006,Hip,SBrkr,1640,3,7,Detchd,11,2008,WD,Normal,224000,2
1163,8724,Pave,Inside,Sawyer,1Fam,1Story,1968,1968,Gable,SBrkr,894,3,5,Attchd,5,2007,WD,Normal,129000,39
1164,12900,Pave,Inside,Sawyer,Duplex,SFoyer,1969,1969,Gable,SBrkr,1258,0,6,CarPort,1,2008,WD,Alloca,108959,39
1165,16157,Pave,FR2,Veenker,1Fam,SLvl,1978,1978,Gable,SBrkr,1432,2,5,Attchd,6,2007,WD,Normal,194000,29
1166,9541,Pave,Inside,NridgHt,1Fam,1Story,2009,2009,Gable,SBrkr,1502,3,7,Attchd,9,2009,New,Partial,233170,0
1167,10475,Pave,Corner,CollgCr,1Fam,1Story,2008,2008,Gable,SBrkr,1694,3,7,Attchd,2,2010,WD,Normal,245350,2
1168,10852,Pave,Inside,Gilbert,1Fam,2Story,2000,2000,Gable,SBrkr,1671,3,7,Attchd,2,2006,WD,Normal,173000,6
1169,13728,Pave,Corner,Edwards,1Fam,2Story,1935,1986,Hip,SBrkr,2108,4,7,Basment,7,2008,WD,Normal,235000,22
1170,35760,Pave,CulDSac,NoRidge,1Fam,2Story,1995,1996,Hip,SBrkr,3627,4,10,Attchd,7,2006,WD,Normal,625000,10
1171,9880,Pave,Inside,Mitchel,1Fam,SLvl,1977,1977,Gable,SBrkr,1118,3,6,Attchd,7,2008,WD,Normal,171000,31
1172,9120,Pave,Inside,NAmes,1Fam,1Story,1958,1958,Hip,SBrkr,1261,3,6,Attchd,11,2008,WD,Normal,163000,50
1173,4017,Pave,Inside,Somerst,TwnhsE,2Story,2006,2007,Gable,SBrkr,1250,2,5,Detchd,3,2008,WD,Normal,171900,1
1174,18030,Pave,Inside,ClearCr,1Fam,1.5Fin,1946,1994,Gable,SBrkr,3086,3,12,NA,3,2007,WD,Normal,200500,13
1175,16560,Pave,Inside,Crawfor,1Fam,2Story,1932,1950,Gable,SBrkr,2345,4,9,Detchd,7,2006,WD,Normal,239000,56
1176,10678,Pave,Inside,NoRidge,1Fam,1.5Fin,1992,2000,Hip,SBrkr,2872,4,9,Attchd,4,2007,WD,Normal,285000,7
1177,6951,Pave,CulDSac,Mitchel,1Fam,1Story,1984,1985,Gable,SBrkr,923,3,5,Attchd,10,2008,WD,Normal,119500,23
1178,3950,Pave,Inside,OldTown,1Fam,1.5Fin,1926,2004,Gable,SBrkr,1224,3,5,Detchd,12,2009,WD,Normal,115000,5
1179,7681,Pave,FR2,Crawfor,1Fam,1.5Fin,1921,1950,Gable,SBrkr,1343,3,7,Detchd,7,2009,WD,Normal,154900,59
1180,8335,Pave,Corner,Edwards,1Fam,1Story,1954,1954,Gable,SBrkr,1124,3,5,NA,4,2006,WD,Normal,93000,52
1181,11170,Pave,Corner,Timber,1Fam,2Story,1990,1991,Gable,SBrkr,2514,4,8,Attchd,4,2006,WD,Normal,250000,15
1182,5587,Pave,Inside,Crawfor,TwnhsE,1Story,2008,2008,Hip,SBrkr,1652,2,5,Attchd,11,2008,New,Partial,392500,0
1183,15623,Pave,Corner,NoRidge,1Fam,2Story,1996,1996,Hip,SBrkr,4476,4,10,Attchd,7,2007,WD,Abnorml,745000,11
1184,10800,Pave,Inside,OldTown,1Fam,1Story,1920,1950,Hip,SBrkr,1130,2,5,Detchd,6,2006,WD,Normal,120000,56
1185,35133,Grvl,Inside,Timber,1Fam,1Story,1963,1963,Hip,SBrkr,1572,3,5,2Types,5,2007,WD,Normal,186700,44
1186,9738,Pave,Inside,Edwards,1Fam,1.5Fin,1924,1950,Gable,SBrkr,1221,4,7,Attchd,3,2006,WD,Normal,104900,56
1187,10615,Pave,Corner,OldTown,2fmCon,2Story,1900,1970,Gable,SBrkr,1699,3,7,CarPort,8,2009,WD,Abnorml,95000,39
1188,12461,Pave,Corner,NoRidge,1Fam,1Story,1994,1995,Gable,SBrkr,1624,2,5,Attchd,7,2006,WD,Normal,262000,11
1189,8935,Pave,Inside,CollgCr,1Fam,2Story,2002,2002,Gable,SBrkr,1660,3,7,Attchd,7,2009,WD,Normal,195000,7
1190,7500,Pave,Inside,Gilbert,1Fam,2Story,1999,1999,Gable,SBrkr,1804,3,7,Attchd,6,2010,WD,Normal,189000,11
1191,32463,Pave,Inside,Mitchel,2fmCon,1Story,1961,1975,Gable,SBrkr,1622,3,7,2Types,3,2007,WD,Normal,168000,32
1192,2645,Pave,Inside,Somerst,Twnhs,2Story,1999,2000,Gable,SBrkr,1441,2,5,Detchd,11,2007,WD,Normal,174000,7
1193,9600,Pave,Inside,OldTown,1Fam,1.5Fin,1925,1994,Gambrel,SBrkr,1472,3,6,Detchd,7,2007,WD,Normal,125000,13
1194,4500,Pave,FR2,Mitchel,TwnhsE,1Story,1999,1999,Hip,SBrkr,1224,2,5,Attchd,6,2009,WD,Normal,165000,10
1195,9364,Pave,Corner,Sawyer,1Fam,2Story,1969,1969,Gable,SBrkr,1352,4,7,Attchd,3,2010,WD,Normal,158000,41
1196,8029,Pave,Inside,Gilbert,1Fam,2Story,2005,2005,Gable,SBrkr,1456,3,8,Attchd,7,2008,WD,Normal,176000,3
1197,14054,Pave,Inside,Gilbert,1Fam,2Story,2006,2006,Gable,SBrkr,1863,4,9,BuiltIn,11,2006,New,Partial,219210,0
1198,8850,Pave,Corner,OldTown,1Fam,2.5Unf,1916,1950,Gable,SBrkr,1690,3,7,Detchd,7,2006,ConLw,Normal,144000,56
1199,9100,Pave,Inside,CollgCr,1Fam,1Story,2001,2001,Gable,SBrkr,1212,3,6,Attchd,6,2009,WD,Normal,178000,8
1200,11235,Pave,Inside,Sawyer,1Fam,1Story,1963,1979,Gable,SBrkr,1382,3,6,Attchd,10,2006,WD,Normal,148000,27
1201,9353,Pave,Inside,NAmes,1Fam,1Story,1970,1970,Gable,SBrkr,864,3,5,Attchd,7,2006,Oth,Abnorml,116050,36
1202,10400,Pave,Corner,CollgCr,1Fam,2Story,1998,1998,Gable,SBrkr,1779,3,6,Attchd,3,2009,WD,Normal,197900,11
1203,6000,Pave,Corner,BrkSide,1Fam,1.5Fin,1925,1997,Gable,SBrkr,1348,3,5,Detchd,5,2009,WD,Normal,117000,12
1204,9750,Pave,Inside,CollgCr,1Fam,1Story,2000,2001,Gable,SBrkr,1630,3,6,Attchd,10,2009,WD,Normal,213000,8
1205,10140,Pave,Inside,NWAmes,1Fam,1Story,1975,1975,Gable,SBrkr,1074,3,6,Attchd,7,2006,WD,Normal,153500,31
1206,14684,Pave,CulDSac,SawyerW,1Fam,1Story,1990,1991,Hip,SBrkr,2196,3,7,Attchd,6,2009,WD,Normal,271900,18
1207,8900,Pave,Inside,SawyerW,1Fam,1Story,1966,1966,Gable,SBrkr,1056,2,5,Detchd,11,2006,WD,Normal,107000,40
1208,9135,Pave,Inside,CollgCr,1Fam,1Story,2003,2003,Gable,SBrkr,1700,3,7,Attchd,5,2006,WD,Normal,200000,3
1209,7763,Pave,Inside,NAmes,1Fam,1Story,1962,1980,Gable,SBrkr,1283,3,6,Detchd,10,2008,WD,Normal,140000,28
1210,10182,Pave,CulDSac,Somerst,1Fam,1Story,2006,2006,Hip,SBrkr,1660,3,8,Attchd,5,2006,New,Partial,290000,0
1211,11218,Pave,Inside,SawyerW,1Fam,2Story,1992,1992,Gable,SBrkr,1845,3,8,Attchd,5,2010,WD,Normal,189000,18
1212,12134,Pave,Inside,Gilbert,1Fam,1.5Fin,1988,2005,Gable,SBrkr,1752,4,8,Basment,6,2010,WD,Normal,164000,5
1213,9340,Pave,Inside,Edwards,1Fam,1Story,1941,1950,Hip,SBrkr,672,2,4,Attchd,8,2009,WD,Normal,113000,59
1214,10246,Pave,CulDSac,Sawyer,1Fam,SLvl,1965,2001,Gable,SBrkr,960,0,3,Attchd,5,2006,WD,Normal,145000,5
1215,10205,Pave,Inside,NAmes,1Fam,SFoyer,1962,1962,Gable,SBrkr,999,3,6,Attchd,5,2006,WD,Normal,134500,44
1216,7094,Pave,Inside,Sawyer,1Fam,1Story,1966,1966,Gable,SBrkr,894,3,5,Detchd,5,2007,WD,Normal,125000,41
1217,8930,Pave,Inside,Sawyer,Duplex,1.5Fin,1978,1978,Gable,SBrkr,1902,4,8,Attchd,4,2010,WD,Normal,112000,32
1218,8640,Pave,Inside,Somerst,1Fam,1Story,2009,2009,Gable,SBrkr,1314,3,6,Attchd,9,2009,New,Partial,229456,0
1219,6240,Pave,Inside,BrkSide,1Fam,1.5Fin,1947,1950,Gable,SBrkr,912,2,3,NA,7,2006,WD,Normal,80500,56
1220,1680,Pave,Inside,BrDale,Twnhs,2Story,1971,1971,Gable,SBrkr,1218,3,7,NA,4,2006,WD,Abnorml,91500,35
1221,7800,Pave,Inside,NAmes,1Fam,1Story,1964,1964,Gable,SBrkr,912,2,5,Attchd,11,2006,WD,Abnorml,115000,42
1222,8250,Pave,Inside,Sawyer,1Fam,1Story,1968,1968,Hip,SBrkr,1211,3,5,Attchd,8,2008,WD,Normal,134000,40
1223,10496,Pave,Inside,NAmes,1Fam,1.5Fin,1949,1950,Gable,SBrkr,1846,3,7,Attchd,1,2007,WD,Normal,143000,57
1224,10680,Pave,Inside,NAmes,1Fam,1Story,1951,1951,Hip,FuseA,2136,4,7,Detchd,10,2006,WD,Normal,137900,55
1225,15384,Pave,Inside,Gilbert,1Fam,2Story,2004,2005,Gable,SBrkr,1490,3,8,Attchd,2,2008,WD,Normal,184000,3
1226,10482,Pave,Inside,NAmes,1Fam,SLvl,1958,1958,Hip,SBrkr,1138,3,6,Attchd,6,2007,WD,Normal,145000,49
1227,14598,Pave,CulDSac,Somerst,1Fam,2Story,2007,2007,Gable,SBrkr,1933,4,9,BuiltIn,1,2008,WD,Normal,214000,1
1228,8872,Pave,Corner,NAmes,1Fam,1Story,1965,2008,Gable,SBrkr,912,2,5,Detchd,12,2008,WD,Normal,147000,0
1229,8769,Pave,Corner,NridgHt,TwnhsE,1Story,2008,2008,Hip,SBrkr,1702,1,7,Attchd,10,2008,New,Partial,367294,0
1230,7910,Pave,Inside,NAmes,1Fam,SLvl,1960,1960,Hip,SBrkr,1507,4,7,Basment,8,2008,WD,Normal,127000,48
1231,18890,Pave,Inside,Sawyer,Duplex,1.5Fin,1977,1977,Shed,SBrkr,2620,4,12,BuiltIn,8,2007,WD,Normal,190000,30
1232,7728,Pave,Inside,NAmes,Duplex,SLvl,1962,1962,Hip,SBrkr,1190,3,6,Attchd,5,2006,WD,Normal,132500,44
1233,9842,Pave,FR2,NAmes,Duplex,1Story,1962,1962,Gable,SBrkr,1224,2,6,CarPort,3,2007,WD,Normal,101800,45
1234,12160,Pave,Inside,NAmes,1Fam,1Story,1959,1959,Hip,SBrkr,1188,3,6,Attchd,5,2010,COD,Abnorml,142000,51
1235,8525,Pave,Inside,SWISU,1Fam,2Story,1911,1950,Gable,FuseA,1964,4,7,NA,11,2008,WD,Abnorml,130000,58
1236,13132,Pave,Inside,Crawfor,1Fam,2Story,1914,1950,Gable,FuseF,1784,4,9,Detchd,7,2006,WD,Normal,138887,56
1237,2628,Pave,Inside,NridgHt,Twnhs,2Story,2003,2003,Gable,SBrkr,1626,2,6,BuiltIn,6,2010,WD,Normal,175500,7
1238,12393,Pave,FR2,CollgCr,1Fam,2Story,2004,2005,Gable,SBrkr,1948,4,8,BuiltIn,9,2006,WD,Normal,195000,1
1239,13072,Pave,Inside,SawyerW,1Fam,1Story,2005,2005,Gable,SBrkr,1141,3,6,Detchd,3,2006,WD,Abnorml,142500,1
1240,9037,Pave,Inside,Timber,1Fam,1Story,2006,2006,Hip,SBrkr,1484,2,6,Attchd,12,2007,WD,Normal,265900,1
1241,8158,Pave,Inside,CollgCr,1Fam,2Story,2003,2003,Gable,SBrkr,1768,3,8,Attchd,7,2008,WD,Normal,224900,5
1242,9849,Pave,Inside,Somerst,1Fam,1Story,2007,2007,Hip,SBrkr,1689,3,7,Attchd,6,2007,New,Partial,248328,0
1243,10625,Pave,Inside,NWAmes,1Fam,SFoyer,1974,1974,Gable,SBrkr,1173,3,6,Attchd,1,2010,WD,Family,170000,36
1244,13891,Pave,Inside,NridgHt,1Fam,1Story,2006,2006,Gable,SBrkr,2076,2,7,Attchd,9,2006,New,Partial,465000,0
1245,11435,Pave,Corner,Crawfor,1Fam,2Story,1929,1950,Gable,SBrkr,1517,3,7,Detchd,6,2006,WD,Normal,230000,56
1246,12090,Pave,Inside,NWAmes,1Fam,SLvl,1984,2003,Hip,SBrkr,1868,3,7,BuiltIn,1,2007,WD,Abnorml,178000,4
1247,8125,Pave,Inside,Somerst,1Fam,2Story,2005,2006,Gable,SBrkr,1553,3,6,Attchd,3,2006,New,Partial,186500,0
1248,12328,Pave,Inside,Mitchel,1Fam,SLvl,1976,1976,Gable,SBrkr,1034,3,6,Attchd,5,2010,WD,Normal,169900,34
1249,9600,Pave,Inside,OldTown,1Fam,2.5Unf,1917,1950,Gable,SBrkr,2058,3,8,Detchd,4,2008,WD,Normal,129500,58
1250,7200,Pave,Inside,NAmes,1Fam,1Story,1950,1950,Gable,SBrkr,988,3,6,Attchd,5,2007,WD,Normal,119000,57
1251,11160,Pave,Corner,NAmes,1Fam,1Story,1968,1968,Hip,SBrkr,2110,3,8,Attchd,4,2010,WD,Normal,244000,42
1252,3136,Pave,Corner,NridgHt,TwnhsE,1Story,2003,2003,Gable,SBrkr,1405,2,6,Attchd,3,2006,WD,Normal,171750,3
1253,9858,Pave,Inside,Mitchel,1Fam,1Story,1968,1968,Gable,SBrkr,874,3,5,Attchd,11,2009,WD,Normal,130000,41
1254,17542,Pave,Inside,Veenker,1Fam,2Story,1974,2003,Gable,SBrkr,2167,3,9,Attchd,7,2007,WD,Normal,294000,4
1255,6931,Pave,Inside,Edwards,1Fam,2Story,2003,2004,Gable,SBrkr,1656,3,7,BuiltIn,7,2008,WD,Normal,165400,4
1256,6240,Pave,Inside,BrkSide,1Fam,1.5Fin,1931,1950,Gable,FuseA,1367,3,6,Detchd,11,2007,WD,Normal,127500,57
1257,14303,Pave,Corner,NoRidge,1Fam,1Story,1994,1994,Hip,SBrkr,1987,2,7,Attchd,8,2008,WD,Normal,301500,14
1258,4060,Pave,Corner,Edwards,1Fam,1Story,1922,1950,Gable,SBrkr,864,2,4,NA,7,2009,WD,Normal,99900,59
1259,9587,Pave,Inside,Gilbert,1Fam,SLvl,2005,2005,Gable,SBrkr,1166,2,5,Attchd,7,2008,WD,Normal,190000,3
1260,9750,Pave,FR2,NAmes,1Fam,1Story,1969,1969,Gable,SBrkr,1054,3,6,Attchd,7,2008,WD,Normal,151000,39
1261,24682,Pave,CulDSac,Gilbert,1Fam,2Story,1999,1999,Gable,SBrkr,1675,3,7,BuiltIn,6,2009,WD,Normal,181000,10
1262,9600,Pave,Inside,NAmes,1Fam,1Story,1956,1956,Hip,SBrkr,1050,2,5,Attchd,6,2009,WD,Normal,128900,53
1263,11250,Pave,Inside,ClearCr,1Fam,1.5Fin,1957,1989,Gable,FuseA,1788,5,8,Attchd,11,2009,WD,Normal,161500,20
1264,13515,Pave,Inside,BrkSide,1Fam,2Story,1919,1950,Gambrel,FuseA,1824,3,8,Detchd,7,2007,WD,Normal,180500,57
1265,4060,Pave,Inside,NAmes,TwnhsE,1Story,1998,1999,Gable,SBrkr,1337,2,5,Attchd,8,2008,COD,Abnorml,181000,9
1266,3735,Pave,FR3,Somerst,TwnhsE,2Story,1999,1999,Hip,SBrkr,1452,3,6,Detchd,3,2006,WD,Normal,183900,7
1267,10120,Pave,Inside,OldTown,2fmCon,2.5Unf,1910,1950,Hip,FuseF,1889,4,9,Detchd,1,2007,WD,Normal,122000,57
1268,13214,Pave,Inside,Timber,1Fam,1Story,2008,2009,Hip,SBrkr,2018,3,10,Attchd,5,2010,WD,Normal,378500,1
1269,14100,Pave,Inside,Crawfor,1Fam,1.5Fin,1935,1997,Gable,SBrkr,3447,4,11,BuiltIn,5,2008,WD,Normal,381000,11
1270,11344,Pave,Inside,NAmes,1Fam,1.5Fin,1958,1958,Gable,FuseA,1524,3,7,Attchd,7,2007,WD,Normal,144000,49
1271,23595,Pave,Inside,ClearCr,1Fam,1Story,1979,1979,Shed,SBrkr,1524,0,4,Attchd,4,2010,WD,Normal,260000,31
1272,9156,Pave,Inside,NWAmes,1Fam,1Story,1968,1968,Hip,SBrkr,1489,3,7,Attchd,8,2009,WD,Normal,185750,41
1273,13526,Pave,CulDSac,Sawyer,1Fam,1Story,1965,1965,Hip,SBrkr,935,3,5,Attchd,11,2006,WD,Normal,137000,41
1274,11512,Pave,Corner,Edwards,1Fam,SLvl,1959,2006,Gable,SBrkr,1357,2,5,Basment,5,2008,WD,Normal,177000,2
1275,5362,Pave,Corner,Crawfor,1Fam,1.5Fin,1910,2003,Gable,SBrkr,1250,3,8,Detchd,11,2007,WD,Normal,139000,4
1276,11345,Pave,Corner,NAmes,Duplex,2Story,1948,1950,Gable,FuseA,1920,4,10,Detchd,7,2007,WD,Normal,137000,57
1277,12936,Pave,CulDSac,NWAmes,1Fam,2Story,1972,1972,Gable,SBrkr,1395,3,6,Attchd,12,2009,WD,Normal,162000,37
1278,17871,Pave,CulDSac,NWAmes,1Fam,SLvl,1967,1976,Gable,SBrkr,1724,3,7,Attchd,6,2009,WD,Normal,197900,33
1279,9473,Pave,Inside,CollgCr,1Fam,2Story,2002,2002,Gable,SBrkr,2031,3,7,Attchd,3,2008,WD,Normal,237000,6
1280,7500,Pave,Inside,IDOTRR,1Fam,1.5Fin,1920,1950,Gable,FuseA,1128,2,6,Detchd,4,2010,COD,Abnorml,68400,60
1281,9808,Pave,Inside,CollgCr,1Fam,1Story,2002,2002,Gable,SBrkr,1573,3,6,Attchd,3,2009,WD,Normal,227000,7
1282,8049,Pave,CulDSac,Timber,1Fam,1Story,1990,1990,Hip,SBrkr,1339,2,6,Attchd,7,2006,WD,Normal,180000,16
1283,8800,Pave,Inside,CollgCr,1Fam,1Story,1977,2008,Gable,SBrkr,1040,3,5,Detchd,9,2009,WD,Normal,150500,1
1284,9400,Pave,Corner,Mitchel,Duplex,2Story,1971,1971,Mansard,SBrkr,1824,4,8,NA,4,2010,WD,Normal,139000,39
1285,9638,Pave,Inside,SWISU,1Fam,1.5Fin,1919,1990,Gable,SBrkr,2447,4,10,Detchd,3,2010,WD,Normal,169000,20
1286,6000,Pave,Inside,BrkSide,1Fam,1.5Fin,1939,1950,Gable,FuseF,1412,4,6,Detchd,5,2009,WD,Normal,132500,59
1287,9790,Pave,Inside,NWAmes,1Fam,1Story,1963,1963,Hip,SBrkr,1328,3,6,Attchd,6,2010,WD,Normal,143000,47
1288,36500,Pave,Inside,ClearCr,1Fam,1Story,1964,1964,Gable,SBrkr,1582,4,7,Attchd,6,2006,WD,Normal,190000,42
1289,5664,Pave,Inside,StoneBr,TwnhsE,1Story,2000,2000,Gable,SBrkr,1659,2,5,Attchd,10,2009,WD,Normal,278000,9
1290,11065,Pave,Inside,NridgHt,1Fam,2Story,2006,2006,Gable,SBrkr,1970,3,8,BuiltIn,10,2006,New,Partial,281000,0
1291,14112,Pave,Corner,NAmes,1Fam,SLvl,1964,1964,Hip,SBrkr,1152,3,6,Attchd,4,2010,WD,Normal,180500,46
1292,1680,Pave,Inside,BrDale,Twnhs,2Story,1972,1972,Gable,SBrkr,1302,3,6,Detchd,2,2009,WD,Normal,119500,37
1293,6600,Pave,Corner,OldTown,1Fam,2Story,1892,1965,Gable,SBrkr,2372,4,11,Attchd,12,2009,WD,Normal,107500,44
1294,10140,Pave,Inside,NWAmes,1Fam,2Story,1976,1976,Gable,SBrkr,1664,4,8,Attchd,3,2006,WD,Normal,162900,30
1295,8172,Pave,Inside,Edwards,1Fam,1Story,1955,1990,Hip,SBrkr,864,2,5,Detchd,4,2006,WD,Normal,115000,16
1296,8400,Pave,Inside,NAmes,1Fam,1Story,1968,1968,Hip,SBrkr,1052,3,5,Attchd,11,2006,WD,Normal,138500,38
1297,8700,Pave,Inside,NAmes,1Fam,1Story,1963,1963,Hip,SBrkr,1128,3,6,Attchd,12,2008,WD,Normal,155000,45
1298,3675,Pave,Inside,Edwards,TwnhsE,SFoyer,2005,2006,Gable,SBrkr,1072,2,5,Basment,6,2006,New,Partial,140000,0
1299,63887,Pave,Corner,Edwards,1Fam,2Story,2008,2008,Hip,SBrkr,5642,3,12,Attchd,1,2008,New,Partial,160000,0
1300,7500,Pave,Inside,NAmes,1Fam,1Story,1959,1994,Hip,SBrkr,1246,3,6,Attchd,5,2010,WD,Normal,154000,16
1301,10762,Pave,CulDSac,Gilbert,1Fam,2Story,1999,1999,Gable,SBrkr,1983,3,9,Attchd,5,2009,WD,Normal,225000,10
1302,7500,Pave,Inside,Crawfor,1Fam,2Story,1942,1950,Gable,SBrkr,1494,3,7,Attchd,11,2009,WD,Normal,177500,59
1303,10120,Pave,Inside,NoRidge,1Fam,2Story,1994,1994,Hip,SBrkr,2526,4,8,Attchd,12,2006,WD,Normal,290000,12
1304,8688,Pave,Inside,Somerst,1Fam,1Story,2005,2005,Gable,SBrkr,1616,3,7,Attchd,4,2006,WD,Normal,232000,1
1305,3363,Pave,Inside,Edwards,TwnhsE,2Story,2004,2004,Gable,SBrkr,1708,3,7,Detchd,4,2006,WD,Normal,130000,2
1306,13173,Pave,Corner,NridgHt,1Fam,1Story,2006,2007,Hip,SBrkr,1652,2,6,Attchd,11,2009,WD,Normal,325000,2
1307,6955,Pave,Inside,NridgHt,TwnhsE,1Story,2005,2006,Gable,SBrkr,1368,2,6,Attchd,9,2006,New,Partial,202500,0
1308,8072,Pave,Inside,CollgCr,1Fam,1Story,1994,1995,Gable,SBrkr,990,3,5,Detchd,5,2009,WD,Normal,138000,14
1309,12000,Pave,Inside,OldTown,1Fam,1Story,1948,2005,Gable,SBrkr,1122,2,6,Attchd,5,2008,WD,Normal,147000,3
1310,7153,Pave,Inside,SawyerW,1Fam,1Story,1991,1991,Gable,SBrkr,1294,3,6,Attchd,6,2008,WD,Normal,179200,17
1311,17500,Pave,Inside,Crawfor,1Fam,1Story,1959,2002,Gable,SBrkr,1902,3,7,Attchd,5,2010,WD,Normal,335000,8
1312,8814,Pave,Inside,CollgCr,1Fam,1Story,2005,2007,Gable,SBrkr,1274,3,6,Attchd,1,2007,New,Partial,203000,0
1313,9572,Pave,Inside,NoRidge,1Fam,2Story,1990,1990,Gable,SBrkr,2810,4,9,Attchd,6,2007,WD,Normal,302000,17
1314,14774,Pave,Corner,NoRidge,1Fam,2Story,1999,1999,Gable,SBrkr,2599,4,10,BuiltIn,5,2010,WD,Normal,333168,11
1315,8190,Pave,Inside,Edwards,1Fam,1Story,1954,1954,Hip,SBrkr,948,3,5,Detchd,10,2007,WD,Normal,119000,53
1316,11075,Pave,Inside,NAmes,1Fam,2Story,1969,1969,Gable,SBrkr,2112,4,9,Attchd,6,2008,WD,Normal,206900,39
